perturbation_type,level,repeat,representation,classifier,accuracy,clean_accuracy,accuracy_drop,translation,scale_low,scale_high,noise
Translation + scale,0,3,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,3,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,4,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,4,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,4,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,4,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,4,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,4,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,4,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,5,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,5,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,5,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,5,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,5,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,5,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,5,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,6,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,6,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,6,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,6,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,6,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,6,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,6,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,7,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,7,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,7,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,7,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,7,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,7,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,7,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,8,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,8,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,8,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,8,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,8,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,8,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,8,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,9,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,9,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,9,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,9,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,9,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,9,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale,0,9,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale,1,0,XY,Multinomial logistic,91.06984969053936,99.73474801061008,8.66489832007072,0.1,0.8,1.25,0.0
Translation + scale,1,0,Translated,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.1,0.8,1.25,0.0
Translation + scale,1,0,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,0,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,0,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,0,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,0,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,1,XY,Multinomial logistic,90.62776304155614,99.73474801061008,9.10698496905394,0.1,0.8,1.25,0.0
Translation + scale,1,1,Translated,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.1,0.8,1.25,0.0
Translation + scale,1,1,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,1,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,1,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,1,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,1,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,2,XY,Multinomial logistic,90.00884173297966,99.73474801061008,9.725906277630415,0.1,0.8,1.25,0.0
Translation + scale,1,2,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,2,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,2,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,2,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,2,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,2,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,3,XY,Multinomial logistic,90.5393457117595,99.73474801061008,9.195402298850581,0.1,0.8,1.25,0.0
Translation + scale,1,3,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,3,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,3,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,3,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,3,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,3,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,4,XY,Multinomial logistic,88.7709991158267,99.73474801061008,10.963748894783379,0.1,0.8,1.25,0.0
Translation + scale,1,4,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,4,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,4,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,4,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,4,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,4,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,5,XY,Multinomial logistic,90.27409372236959,99.73474801061008,9.460654288240491,0.1,0.8,1.25,0.0
Translation + scale,1,5,Translated,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.1,0.8,1.25,0.0
Translation + scale,1,5,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,5,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,5,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,5,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,5,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,6,XY,Multinomial logistic,88.3289124668435,99.73474801061008,11.405835543766571,0.1,0.8,1.25,0.0
Translation + scale,1,6,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,6,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,6,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,6,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,6,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,6,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,7,XY,Multinomial logistic,88.94783377541998,99.73474801061008,10.786914235190096,0.1,0.8,1.25,0.0
Translation + scale,1,7,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,7,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,7,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,7,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,7,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,7,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,8,XY,Multinomial logistic,88.68258178603006,99.73474801061008,11.05216622458002,0.1,0.8,1.25,0.0
Translation + scale,1,8,Translated,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.1,0.8,1.25,0.0
Translation + scale,1,8,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,8,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,8,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,8,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,8,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,9,XY,Multinomial logistic,90.0972590627763,99.73474801061008,9.637488947833774,0.1,0.8,1.25,0.0
Translation + scale,1,9,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,9,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,9,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,9,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,9,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.1,0.8,1.25,0.0
Translation + scale,1,9,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.0
Translation + scale,2,0,XY,Multinomial logistic,59.77011494252874,99.73474801061008,39.96463306808133,0.25,0.6,1.6,0.0
Translation + scale,2,0,Translated,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.25,0.6,1.6,0.0
Translation + scale,2,0,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,0,Distance,Multinomial logistic,99.55791335101681,99.82316534040672,0.2652519893899097,0.25,0.6,1.6,0.0
Translation + scale,2,0,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,0,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,0,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,1,XY,Multinomial logistic,58.797524314765695,99.73474801061008,40.93722369584438,0.25,0.6,1.6,0.0
Translation + scale,2,1,Translated,Multinomial logistic,99.55791335101681,99.82316534040672,0.2652519893899097,0.25,0.6,1.6,0.0
Translation + scale,2,1,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,1,Distance,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.0
Translation + scale,2,1,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,1,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,1,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,2,XY,Multinomial logistic,57.9133510167993,99.73474801061008,41.82139699381078,0.25,0.6,1.6,0.0
Translation + scale,2,2,Translated,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.0
Translation + scale,2,2,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,2,Distance,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.25,0.6,1.6,0.0
Translation + scale,2,2,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,2,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,2,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,3,XY,Multinomial logistic,57.55968169761273,99.73474801061008,42.175066312997345,0.25,0.6,1.6,0.0
Translation + scale,2,3,Translated,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.0
Translation + scale,2,3,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,3,Distance,Multinomial logistic,99.46949602122017,99.82316534040672,0.353669319186551,0.25,0.6,1.6,0.0
Translation + scale,2,3,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,3,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,3,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,4,XY,Multinomial logistic,56.58709106984969,99.73474801061008,43.147656940760385,0.25,0.6,1.6,0.0
Translation + scale,2,4,Translated,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.0
Translation + scale,2,4,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,4,Distance,Multinomial logistic,99.46949602122017,99.82316534040672,0.353669319186551,0.25,0.6,1.6,0.0
Translation + scale,2,4,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,4,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,4,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,5,XY,Multinomial logistic,57.736516357206014,99.73474801061008,41.99823165340406,0.25,0.6,1.6,0.0
Translation + scale,2,5,Translated,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.25,0.6,1.6,0.0
Translation + scale,2,5,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,5,Distance,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.25,0.6,1.6,0.0
Translation + scale,2,5,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,5,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,5,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,6,XY,Multinomial logistic,60.123784261715294,99.73474801061008,39.61096374889478,0.25,0.6,1.6,0.0
Translation + scale,2,6,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,6,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,6,Distance,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.25,0.6,1.6,0.0
Translation + scale,2,6,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,6,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,6,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,7,XY,Multinomial logistic,57.824933687002655,99.73474801061008,41.90981432360742,0.25,0.6,1.6,0.0
Translation + scale,2,7,Translated,Multinomial logistic,99.55791335101681,99.82316534040672,0.2652519893899097,0.25,0.6,1.6,0.0
Translation + scale,2,7,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,7,Distance,Multinomial logistic,99.55791335101681,99.82316534040672,0.2652519893899097,0.25,0.6,1.6,0.0
Translation + scale,2,7,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,7,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,7,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,8,XY,Multinomial logistic,57.02917771883289,99.73474801061008,42.705570291777185,0.25,0.6,1.6,0.0
Translation + scale,2,8,Translated,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.0
Translation + scale,2,8,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,8,Distance,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.25,0.6,1.6,0.0
Translation + scale,2,8,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,8,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,8,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,9,XY,Multinomial logistic,57.38284703801945,99.73474801061008,42.35190097259063,0.25,0.6,1.6,0.0
Translation + scale,2,9,Translated,Multinomial logistic,99.55791335101681,99.82316534040672,0.2652519893899097,0.25,0.6,1.6,0.0
Translation + scale,2,9,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,9,Distance,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.0
Translation + scale,2,9,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,9,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.25,0.6,1.6,0.0
Translation + scale,2,9,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.0
Translation + scale,3,0,XY,Multinomial logistic,39.08045977011494,99.73474801061008,60.654288240495134,0.45,0.4,2.0,0.0
Translation + scale,3,0,Translated,Multinomial logistic,97.25906277630415,99.82316534040672,2.564102564102569,0.45,0.4,2.0,0.0
Translation + scale,3,0,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,0,Distance,Multinomial logistic,96.37488947833775,99.82316534040672,3.448275862068968,0.45,0.4,2.0,0.0
Translation + scale,3,0,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,0,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,0,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,1,XY,Multinomial logistic,39.345711759504866,99.73474801061008,60.38903625110521,0.45,0.4,2.0,0.0
Translation + scale,3,1,Translated,Multinomial logistic,97.52431476569407,99.82316534040672,2.2988505747126453,0.45,0.4,2.0,0.0
Translation + scale,3,1,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,1,Distance,Multinomial logistic,96.99381078691424,99.82316534040672,2.829354553492479,0.45,0.4,2.0,0.0
Translation + scale,3,1,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,1,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,1,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,2,XY,Multinomial logistic,37.48894783377542,99.73474801061008,62.245800176834656,0.45,0.4,2.0,0.0
Translation + scale,3,2,Translated,Multinomial logistic,97.789566755084,99.82316534040672,2.0335985853227214,0.45,0.4,2.0,0.0
Translation + scale,3,2,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,2,Distance,Multinomial logistic,96.72855879752431,99.82316534040672,3.0946065428824028,0.45,0.4,2.0,0.0
Translation + scale,3,2,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,2,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,2,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,3,XY,Multinomial logistic,36.7816091954023,99.73474801061008,62.95313881520778,0.45,0.4,2.0,0.0
Translation + scale,3,3,Translated,Multinomial logistic,98.14323607427056,99.82316534040672,1.6799292661361562,0.45,0.4,2.0,0.0
Translation + scale,3,3,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,3,Distance,Multinomial logistic,97.61273209549071,99.82316534040672,2.210433244916004,0.45,0.4,2.0,0.0
Translation + scale,3,3,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,3,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,3,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,4,XY,Multinomial logistic,38.9920424403183,99.73474801061008,60.742705570291776,0.45,0.4,2.0,0.0
Translation + scale,3,4,Translated,Multinomial logistic,97.96640141467728,99.82316534040672,1.8567639257294388,0.45,0.4,2.0,0.0
Translation + scale,3,4,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,4,Distance,Multinomial logistic,97.17064544650752,99.82316534040672,2.6525198938991963,0.45,0.4,2.0,0.0
Translation + scale,3,4,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,4,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,4,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,5,XY,Multinomial logistic,36.162687886825815,99.73474801061008,63.57206012378426,0.45,0.4,2.0,0.0
Translation + scale,3,5,Translated,Multinomial logistic,97.96640141467728,99.82316534040672,1.8567639257294388,0.45,0.4,2.0,0.0
Translation + scale,3,5,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,5,Distance,Multinomial logistic,96.9053934571176,99.82316534040672,2.91777188328912,0.45,0.4,2.0,0.0
Translation + scale,3,5,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,5,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,5,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,6,XY,Multinomial logistic,36.7816091954023,99.73474801061008,62.95313881520778,0.45,0.4,2.0,0.0
Translation + scale,3,6,Translated,Multinomial logistic,97.70114942528735,99.82316534040672,2.1220159151193627,0.45,0.4,2.0,0.0
Translation + scale,3,6,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,6,Distance,Multinomial logistic,97.08222811671088,99.82316534040672,2.7409372236958376,0.45,0.4,2.0,0.0
Translation + scale,3,6,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,6,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,6,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
