dataset,classifier,ablation_variant,repeat,fold,split_id,accuracy,dimension,inner_cv_accuracy,best_params
HaGRID,Random forest,Hybrid - angle,8,2,42,86.18012422360249,252,87.26243359537888,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid,8,3,43,87.4223602484472,267,87.4949911038386,{'model__C': 0.1}
HaGRID,Random forest,Hybrid,8,3,43,87.73291925465838,267,87.53393159679538,"{'model__max_depth': 20, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - scale,8,3,43,85.40372670807453,225,86.36856611245435,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - scale,8,3,43,86.64596273291926,225,85.4755127164906,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - norm-dist,8,3,43,85.40372670807453,57,83.33975557491273,{'model__C': 1}
HaGRID,Random forest,Hybrid - norm-dist,8,3,43,86.64596273291926,57,85.8254344284612,"{'model__max_depth': 20, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - angle,8,3,43,87.26708074534162,252,87.22295037778159,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - angle,8,3,43,87.88819875776397,252,87.61149599333535,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid,8,4,44,90.51321928460342,267,86.72405075199022,{'model__C': 0.1}
HaGRID,Random forest,Hybrid,8,4,44,89.5800933125972,267,87.07311314994669,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - scale,8,4,44,90.51321928460342,225,85.17113464726968,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - scale,8,4,44,88.95800933125972,225,84.78272471287606,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - norm-dist,8,4,44,88.33592534992223,57,83.11411780561956,{'model__C': 1}
HaGRID,Random forest,Hybrid - norm-dist,8,4,44,88.95800933125972,57,85.48188973101661,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - angle,8,4,44,90.51321928460342,252,86.6462602201834,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - angle,8,4,44,89.26905132192846,252,86.87908909096336,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid,9,0,45,88.35403726708074,267,87.1458382517754,{'model__C': 0.1}
HaGRID,Random forest,Hybrid,9,0,45,88.50931677018633,267,87.49571473669263,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - scale,9,0,45,86.18012422360249,225,85.86432969436463,{'model__C': 1}
HaGRID,Random forest,Hybrid - scale,9,0,45,86.64596273291926,225,85.43720540228108,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - norm-dist,9,0,45,85.09316770186336,57,83.37869606786953,{'model__C': 1}
HaGRID,Random forest,Hybrid - norm-dist,9,0,45,86.49068322981367,57,84.89362144775416,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - angle,9,0,45,88.50931677018633,252,86.87384275277174,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - angle,9,0,45,88.81987577639751,252,87.34045026245258,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid,9,1,46,89.28571428571429,267,87.06791203880843,{'model__C': 0.1}
HaGRID,Random forest,Hybrid,9,1,46,88.66459627329193,267,87.45609583793518,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - scale,9,1,46,88.19875776397515,225,85.39799354700402,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - scale,9,1,46,86.49068322981367,225,85.514046165967,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - norm-dist,9,1,46,85.09316770186336,57,83.65019406928603,{'model__C': 1}
HaGRID,Random forest,Hybrid - norm-dist,9,1,46,85.86956521739131,57,85.43697926701418,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - angle,9,1,46,89.28571428571429,252,86.99025718816173,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - angle,9,1,46,88.35403726708074,252,87.37826007907498,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid,9,2,47,85.86956521739131,267,87.30046954726815,{'model__C': 0.1}
HaGRID,Random forest,Hybrid,9,2,47,85.71428571428571,267,87.88344626528563,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - scale,9,2,47,85.55900621118012,225,85.47560317059735,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - scale,9,2,47,84.00621118012423,225,85.82511783908757,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - norm-dist,9,2,47,83.69565217391305,57,83.68936069750971,{'model__C': 1}
HaGRID,Random forest,Hybrid - norm-dist,9,2,47,86.0248447204969,57,85.86401310499099,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - angle,9,2,47,85.55900621118012,252,87.06759544943479,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - angle,9,2,47,85.55900621118012,252,87.72818179104559,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid,9,3,48,86.18012422360249,267,87.53397682384877,{'model__C': 0.1}
HaGRID,Random forest,Hybrid,9,3,48,87.11180124223603,267,87.96150815941269,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - scale,9,3,48,85.40372670807453,225,86.40791364889154,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - scale,9,3,48,84.62732919254658,225,85.70906522012459,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - norm-dist,9,3,48,83.22981366459628,57,83.57281058095958,{'model__C': 1}
HaGRID,Random forest,Hybrid - norm-dist,9,3,48,84.3167701863354,57,86.36874702066785,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - angle,9,3,48,85.86956521739131,252,87.61154122038872,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - angle,9,3,48,86.49068322981367,252,87.84518417812946,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid,9,4,49,89.73561430793157,267,86.87877250158974,{'model__C': 0.1}
HaGRID,Random forest,Hybrid,9,4,49,88.64696734059098,267,87.1114204641562,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - scale,9,4,49,88.02488335925351,225,85.481211325216,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - scale,9,4,49,86.4696734059098,225,85.13187756493927,"{'model__max_depth': 20, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - norm-dist,9,4,49,86.4696734059098,57,83.34635872470564,{'model__C': 1}
HaGRID,Random forest,Hybrid - norm-dist,9,4,49,88.18040435458786,57,85.24847290854275,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
HaGRID,Multinomial logistic,Hybrid - angle,9,4,49,89.26905132192846,252,86.64580794964962,{'model__C': 0.1}
HaGRID,Random forest,Hybrid - angle,9,4,49,88.18040435458786,252,86.68452230733953,"{'model__max_depth': 20, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}"
