class,feature,coefficient,abs_coefficient
palm,y5,-6.382752267662092,6.382752267662092
palm,y1,-4.788790028906921,4.788790028906921
peace,y4,-13.874764029872473,13.874764029872473
peace,y2,11.784285708343276,11.784285708343276
peace,y9,-11.68886804138935,11.68886804138935
peace,y3,11.527280161319776,11.527280161319776
peace,y6,10.814481701879329,10.814481701879329
peace,y11,-10.140851476152422,10.140851476152422
peace,y12,-8.894139082459253,8.894139082459253
peace,y10,-8.714226551270034,8.714226551270034
peace,y14,7.791188598776693,7.791188598776693
peace,y20,7.20039338784569,7.20039338784569
peace_inverted,y5,20.619725229275225,20.619725229275225
peace_inverted,y2,-15.073597308473952,15.073597308473952
peace_inverted,y17,-13.231644111370693,13.231644111370693
peace_inverted,y1,-11.429522420248103,11.429522420248103
peace_inverted,y0,10.410365090406147,10.410365090406147
peace_inverted,y20,10.149052162583883,10.149052162583883
peace_inverted,y10,-9.545979333549523,9.545979333549523
peace_inverted,y4,8.850867293181784,8.850867293181784
peace_inverted,y8,-8.170951499957644,8.170951499957644
peace_inverted,y19,8.071202239559714,8.071202239559714
point,y4,18.592913952901277,18.592913952901277
point,y2,-14.445093953429083,14.445093953429083
point,y7,-12.249464099878104,12.249464099878104
point,y12,10.989937200136284,10.989937200136284
point,y20,-10.507338532471472,10.507338532471472
point,y9,-8.3465759777479,8.3465759777479
point,y18,7.920708566001592,7.920708566001592
point,y3,-7.369600625727371,7.369600625727371
point,y0,6.847739387900167,6.847739387900167
point,y17,6.312764606006162,6.312764606006162
rock,y20,-20.71855399496282,20.71855399496282
rock,y12,14.648015152741634,14.648015152741634
rock,y7,-9.836424795703596,9.836424795703596
rock,y19,-9.538995291207797,9.538995291207797
rock,y6,-9.343683432392238,9.343683432392238
rock,y9,9.186420031638864,9.186420031638864
rock,y13,8.38994439285059,8.38994439285059
rock,y16,7.357097595173239,7.357097595173239
rock,y1,-6.876936959482457,6.876936959482457
rock,y11,6.392526058171043,6.392526058171043
stop,y4,-19.915686082381264,19.915686082381264
stop,y2,19.537787305095463,19.537787305095463
stop,y5,-15.402817423388656,15.402817423388656
stop,y10,10.671224315374669,10.671224315374669
stop,y3,8.684886749348086,8.684886749348086
stop,y14,8.15157785628542,8.15157785628542
stop,y20,-8.02623481019627,8.02623481019627
stop,y7,6.311283749371151,6.311283749371151
stop,y0,-5.463606711924268,5.463606711924268
stop,y8,-5.39193246092499,5.39193246092499
stop_inverted,y6,-15.701580663238307,15.701580663238307
stop_inverted,y17,13.152888566584247,13.152888566584247
stop_inverted,y2,12.692405501985526,12.692405501985526
stop_inverted,y20,-10.240829550438239,10.240829550438239
stop_inverted,y1,-9.833348861524412,9.833348861524412
stop_inverted,y16,-7.458295918561323,7.458295918561323
stop_inverted,y9,7.428019377377827,7.428019377377827
stop_inverted,y13,7.12484470971115,7.12484470971115
stop_inverted,x14,-6.752994549031686,6.752994549031686
stop_inverted,y3,-6.246012097706996,6.246012097706996
take_picture,y10,38.10731325094027,38.10731325094027
take_picture,y17,-29.32790551703036,29.32790551703036
take_picture,y18,-21.480224243853062,21.480224243853062
take_picture,y14,18.751764222791824,18.751764222791824
take_picture,y2,16.1283413162856,16.1283413162856
take_picture,y6,-16.09109106492572,16.09109106492572
take_picture,y1,-15.812143021812338,15.812143021812338
take_picture,y0,15.167201658388413,15.167201658388413
take_picture,y9,13.850246121298555,13.850246121298555
take_picture,y7,-13.836618454584679,13.836618454584679
three,y20,30.315044475168936,30.315044475168936
three,y16,-22.0779237672067,22.0779237672067
three,y18,-9.773985605691866,9.773985605691866
three,y19,9.721102012489828,9.721102012489828
three,y15,-9.575965723055504,9.575965723055504
three,y17,-6.751402655613228,6.751402655613228
three,x4,-4.759582404717121,4.759582404717121
three,x3,3.9609115400359927,3.9609115400359927
three,y12,-3.8881657728017758,3.8881657728017758
three,x2,3.8006055134095305,3.8006055134095305
three2,y1,14.19909634876665,14.19909634876665
three2,y0,-12.57577646153712,12.57577646153712
three2,y12,-12.500665520617382,12.500665520617382
three2,y5,-11.561236705227158,11.561236705227158
three2,y16,10.081866890393979,10.081866890393979
three2,y15,9.072892422324104,9.072892422324104
three2,y19,8.92106237015715,8.92106237015715
three2,y3,-8.904859342235998,8.904859342235998
three2,y8,-8.466638523043708,8.466638523043708
three2,y10,7.367200065858393,7.367200065858393
three3,y20,-20.997828774305443,20.997828774305443
three3,y16,19.24394812224638,19.24394812224638
three3,y15,10.567169358886563,10.567169358886563
three3,y12,-9.898379631511535,9.898379631511535
three3,y11,-8.055739247471372,8.055739247471372
three3,y10,-6.924263077827572,6.924263077827572
three3,y19,-6.103029605088525,6.103029605088525
three3,y18,6.054552931575222,6.054552931575222
three3,y17,6.033769873304209,6.033769873304209
three3,y8,5.910164075246007,5.910164075246007
three_gun,y14,30.437198511556872,30.437198511556872
three_gun,y4,-17.298100222328014,17.298100222328014
three_gun,y2,14.996322413361252,14.996322413361252
three_gun,y16,-11.82842187605206,11.82842187605206
three_gun,y8,10.92169166169547,10.92169166169547
three_gun,y20,-10.590276130579687,10.590276130579687
three_gun,y9,-10.381586792319238,10.381586792319238
three_gun,y7,-8.292093534525728,8.292093534525728
three_gun,x17,7.591443111432922,7.591443111432922
three_gun,y17,7.118518137932131,7.118518137932131
thumb_index,y18,-19.522704954975893,19.522704954975893
thumb_index,y4,14.019323656682277,14.019323656682277
thumb_index,y11,12.813928797744971,12.813928797744971
thumb_index,y8,-12.811879076067664,12.811879076067664
thumb_index,y14,-9.761765806782405,9.761765806782405
thumb_index,y13,9.337057958743715,9.337057958743715
thumb_index,y12,9.278346414884487,9.278346414884487
thumb_index,y9,9.123654087830195,9.123654087830195
thumb_index,y15,6.497718920238856,6.497718920238856
thumb_index,y17,6.423148514843012,6.423148514843012
thumb_index2,y2,-18.61400754867353,18.61400754867353
thumb_index2,y4,17.889687104972463,17.889687104972463
thumb_index2,y12,16.558863853872353,16.558863853872353
thumb_index2,y1,12.55832415894171,12.55832415894171
thumb_index2,y8,-12.55678562671742,12.55678562671742
thumb_index2,y7,-11.540681386573668,11.540681386573668
thumb_index2,y11,10.962859743296304,10.962859743296304
thumb_index2,y5,6.986974032603522,6.986974032603522
thumb_index2,x17,5.408934300331445,5.408934300331445
thumb_index2,y3,-4.976659537089836,4.976659537089836
timeout,y1,28.30493269923941,28.30493269923941
timeout,y0,-20.79095479818934,20.79095479818934
timeout,y17,15.92598683274628,15.92598683274628
timeout,y4,-14.782645872660467,14.782645872660467
timeout,y11,13.171354458400067,13.171354458400067
timeout,y3,11.311546605295442,11.311546605295442
timeout,x1,-10.565519052029208,10.565519052029208
timeout,y2,-8.240122450602893,8.240122450602893
